system:index,CECSOL_BiomassCutScaled,CHELSA_bio10_12_BiomassCutScaled,CHELSA_bio10_15_BiomassCutScaled,CHELSA_bio10_7_BiomassCutScaled,CLYPPT_BiomassCutScaled,ORCDRC_BiomassCutScaled,PETyr_BiomassScaled,PHIHOX_BiomassCutScaled,SLTPPT_BiomassCutScaled,Snow_newValues_WGS84,elevation_BiomassScaled,.geo
00000000000000000294_0,-0.50561625,-0.035870153,-0.90468377,0.6492156,-0.61341995,-0.6388962,-0.17883089,-0.015064865,-0.39162788,2.0,-0.381718,
000000000000000008df_0,0.044436693,0.40303603,-0.90468377,-1.3037834,-0.4643054,2.3028495,-1.3649881,-1.0076679,0.3526608,0.0,-0.7076054,
00000000000000000910_0,0.044436693,0.40303603,-0.90468377,-1.3037834,-0.4643054,2.3028495,-1.3649881,-1.0076679,0.3526608,0.0,-0.7076054,
0000000000000000026b_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
0000000000000000026c_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
0000000000000000026d_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
0000000000000000026e_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
0000000000000000026f_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
00000000000000000270_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
00000000000000000271_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
00000000000000000272_0,-0.5179409,-0.107821986,-0.90468377,0.5967156,-0.5575482,-0.17165707,-0.22190362,-0.10538294,-0.59751517,2.0,-0.42894807,
000000000000000002d0_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002d1_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002d2_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002d3_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002d4_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002d5_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002d6_0,-0.45203096,-0.17977382,-0.90468377,0.5967156,-0.16792643,-0.5672472,-0.21527705,0.029869732,0.004357624,2.0,-0.4360326,
000000000000000002cf_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002d7_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002d8_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002d9_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002da_0,-0.4785557,-0.21395095,-0.90468377,0.5967156,-0.16792643,-0.5373225,-0.20202391,0.09727195,0.020146703,2.0,-0.4431171,
000000000000000002a1_0,-0.5447335,-0.17437744,-0.90468377,0.5967156,-0.61305,-0.18953891,-0.22521691,-0.44373935,-0.9777119,2.0,-0.44784012,
0000000000000000019b_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
0000000000000000019c_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
0000000000000000019d_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
0000000000000000019e_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
0000000000000000019f_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a0_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a1_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a2_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a3_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a4_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a5_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a6_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a7_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a8_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001a9_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001aa_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ab_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ac_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ad_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ae_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001af_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b0_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b1_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b2_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b3_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b4_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b5_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b6_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b7_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b8_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001b9_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ba_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001bb_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001bc_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001bd_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001be_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001bf_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c0_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c1_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c2_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c3_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c4_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c5_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c6_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c7_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c8_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001c9_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ca_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001cb_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001cc_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001cd_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001ce_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001cf_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d0_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d1_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d2_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d3_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d4_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d5_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d6_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d7_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d8_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001d9_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001da_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001db_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001dc_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001dd_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001de_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001df_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e0_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e1_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e2_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e3_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e4_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e5_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e6_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e7_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
000000000000000001e8_0,5.1915703,-0.18696901,-1.2968165,-1.8497832,-0.37069246,2.544437,0.72569674,-0.91645074,0.54244375,0.0,1.4319166,
00000000000000000002_0,0.5066096,0.12782025,-1.2968165,0.8697157,-0.6689216,0.26796877,-0.4604604,-1.549128,1.3034686,3.0,0.30784097,
00000000000000000ae5_0,0.5066096,0.12782025,-1.2968165,0.8697157,-0.6689216,0.26796877,-0.4604604,-1.549128,1.3034686,3.0,0.30784097,
000000000000000009c1_0,-1.0010121,-0.2337377,-1.2968165,-0.3692838,-1.7634151,-0.64254564,-0.9872732,-1.5486785,-1.6749498,0.0,-0.71232843,
0000000000000000004e_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
0000000000000000004f_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000050_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000051_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000052_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000053_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000054_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000055_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000056_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
00000000000000000058_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000b6_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000b7_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000b8_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000b9_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000ba_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000bb_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000bc_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000bd_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000be_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
000000000000000000bf_0,-0.4887369,0.53434813,-1.2968165,0.7647158,-1.1144153,0.5771908,-0.26497638,-1.2781732,0.63812417,2.0,-0.091253094,
0000000000000000007a_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
0000000000000000007b_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
0000000000000000007c_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
0000000000000000007d_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
0000000000000000007e_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
0000000000000000007f_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
00000000000000000080_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
00000000000000000081_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
00000000000000000082_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
00000000000000000084_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000de_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000df_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e0_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e1_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e2_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e3_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e4_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e5_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e6_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
000000000000000000e7_0,-0.5291938,0.75020367,-1.2968165,0.7647158,-1.2809204,0.4509231,-0.22190362,-1.0979859,0.74896246,2.0,-0.1668212,
00000000000000000798_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007af_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007b0_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007c0_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007c1_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007db_0,-0.0070052394,0.5415433,-1.1987833,1.3212154,-1.039303,0.37538147,-0.7122703,-0.53405803,0.79632896,3.0,-0.367549,
000000000000000007dc_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
000000000000000007dd_0,0.261189,0.3670601,-1.2968165,1.3317152,-0.64968103,0.72401655,-0.6791374,-0.33140385,0.9232718,3.0,-0.46437064,
0000000000000000079a_0,0.24725693,0.22495523,-1.2968165,1.3422154,-0.649311,0.7592936,-0.66588426,-0.33140385,0.74896246,3.0,-0.5375773,
000000000000000007da_0,0.24725693,0.22495523,-1.2968165,1.3422154,-0.649311,0.7592936,-0.66588426,-0.33140385,0.74896246,3.0,-0.5375773,
000000000000000009b9_0,-1.0312878,-0.2355365,-1.2968165,-0.41128373,-1.2812904,-0.90323126,-0.86468154,-1.3460243,1.3511512,0.0,-0.76664305,
