system:index,Aridity_AbundanceScaled,CECSOL_AbundanceCutScaled,CHELSA_bio10_15_AbundanceCutScaled,CHELSA_bio10_7_AbundanceCutScaled,CLYPPT_AbundanceCutScaled,ORCDRC_AbundanceCutScaled,PETyr_AbundanceScaled,PHIHOX_AbundanceCutScaled,SLTPPT_AbundanceCutScaled,Snow_newValues_WGS84,elevation_AbundanceScaled,.geo
000000000000000013c5_0,-0.31319645,0.853649,0.68233883,1.4477379,-0.9105536,0.512099,-0.5507922,0.13468663,-0.34107834,1.0,-0.13103433,
000000000000000013c6_0,-0.31319645,0.853649,0.68233883,1.4477379,-0.9105536,0.512099,-0.5507922,0.13468663,-0.34107834,1.0,-0.13103433,
000000000000000013c7_0,-0.31319645,0.853649,0.68233883,1.4477379,-0.9105536,0.512099,-0.5507922,0.13468663,-0.34107834,1.0,-0.13103433,
000000000000000013c8_0,-0.31319645,0.853649,0.68233883,1.4477379,-0.9105536,0.512099,-0.5507922,0.13468663,-0.34107834,1.0,-0.13103433,
00000000000000000e93_0,0.48627824,-0.39828837,-0.32432178,-0.31001204,-0.065911114,0.64661634,-1.3197263,-0.10118038,-0.026046837,1.0,-0.6797481,
00000000000000000e94_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000e95_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000e97_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000ec6_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000ec7_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000ec8_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000eca_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000e96_0,0.47676894,-0.42338592,-0.32432178,-0.30051082,0.20287357,-0.0071269493,-1.3140516,-0.05810135,0.37195757,1.0,-0.6714342,
00000000000000000ec9_0,0.4725941,-0.39878026,-0.32432178,-0.30051082,0.2606891,-0.04206295,-1.3140516,-0.057674658,0.27245647,1.0,-0.6755912,
000000000000000016a7_0,1.5086409,-0.52426946,-0.84778535,-1.2981526,-0.065528184,-0.16323857,-1.0955721,-0.22871009,0.40501437,1.0,-0.6437214,
000000000000000016e8_0,1.5086409,-0.52426946,-0.84778535,-1.2981526,-0.065528184,-0.16323857,-1.0955721,-0.22871009,0.40501437,1.0,-0.6437214,
00000000000000001f1e_0,-0.0211922,-0.011486992,-0.5256539,0.8681553,0.10676963,-0.77750695,-0.04857319,0.30657485,0.85293484,1.0,-0.4053912,
00000000000000001f1f_0,-0.0211922,-0.011486992,-0.5256539,0.8681553,0.10676963,-0.77750695,-0.04857319,0.30657485,0.85293484,1.0,-0.4053912,
000000000000000006fd_0,0.20239165,-0.54838294,-1.2101833,0.67812824,-0.83397675,-0.51383644,-0.48836952,-0.18648444,0.67079145,1.0,-0.2737553,
0000000000000000071c_0,0.20239165,-0.54838294,-1.2101833,0.67812824,-0.83397675,-0.51383644,-0.48836952,-0.18648444,0.67079145,1.0,-0.2737553,
0000000000000000073b_0,0.20239165,-0.54838294,-1.2101833,0.67812824,-0.83397675,-0.51383644,-0.48836952,-0.18648444,0.67079145,1.0,-0.2737553,
0000000000000000075a_0,0.20239165,-0.54838294,-1.2101833,0.67812824,-0.83397675,-0.51383644,-0.48836952,-0.18648444,0.67079145,1.0,-0.2737553,
00000000000000000779_0,0.20239165,-0.54838294,-1.2101833,0.67812824,-0.83397675,-0.51383644,-0.48836952,-0.18648444,0.67079145,1.0,-0.2737553,
0000000000000000112f_0,1.0637925,0.09038058,-0.68671966,-0.10098241,0.26030618,-0.5303417,-0.7352229,0.1351127,0.4545998,1.0,0.061569754,
00000000000000001130_0,1.0637925,0.09038058,-0.68671966,-0.10098241,0.26030618,-0.5303417,-0.7352229,0.1351127,0.4545998,1.0,0.061569754,
00000000000000001131_0,1.0637925,0.09038058,-0.68671966,-0.10098241,0.26030618,-0.5303417,-0.7352229,0.1351127,0.4545998,1.0,0.061569754,
00000000000000001944_0,-0.02977374,1.1336617,-0.28405535,0.5926163,-0.8343595,0.8104303,-0.9934259,-0.82797444,1.218213,1.0,-0.40400556,
00000000000000001945_0,-0.02977374,1.1336617,-0.28405535,0.5926163,-0.8343595,0.8104303,-0.9934259,-0.82797444,1.218213,1.0,-0.40400556,
00000000000000001946_0,-0.02977374,1.1336617,-0.28405535,0.5926163,-0.8343595,0.8104303,-0.9934259,-0.82797444,1.218213,1.0,-0.40400556,
00000000000000001947_0,-0.02977374,1.1336617,-0.28405535,0.5926163,-0.8343595,0.8104303,-0.9934259,-0.82797444,1.218213,1.0,-0.40400556,
00000000000000001948_0,0.007335614,1.1331695,-0.28405535,0.5926163,-0.71911144,0.80217767,-1.0047755,-0.70001745,1.3008549,1.0,-0.37352145,
00000000000000001949_0,0.007335614,1.1331695,-0.28405535,0.5926163,-0.71911144,0.80217767,-1.0047755,-0.70001745,1.3008549,1.0,-0.37352145,
0000000000000000194a_0,0.007335614,1.1331695,-0.28405535,0.5926163,-0.71911144,0.80217767,-1.0047755,-0.70001745,1.3008549,1.0,-0.37352145,
0000000000000000194b_0,0.007335614,1.1331695,-0.28405535,0.5926163,-0.71911144,0.80217767,-1.0047755,-0.70001745,1.3008549,1.0,-0.37352145,
00000000000000001966_0,-0.019104801,1.1331695,-0.44512105,0.5926163,-0.7573999,1.3502877,-0.9905885,-0.76442236,0.5213747,1.0,-0.3610507,
00000000000000001967_0,-0.019104801,1.1331695,-0.44512105,0.5926163,-0.7573999,1.3502877,-0.9905885,-0.76442236,0.5213747,1.0,-0.3610507,
00000000000000001968_0,-0.019104801,1.1331695,-0.44512105,0.5926163,-0.7573999,1.3502877,-0.9905885,-0.76442236,0.5213747,1.0,-0.3610507,
000000000000000014a7_0,-0.16707835,-0.8441432,-0.042456783,0.032036465,-0.71911144,-0.43928793,-0.8118326,-1.1721781,0.952436,1.0,0.08096872,
00000000000000001498_0,-0.16475901,-0.69060373,-0.00219036,0.032036465,-0.7573999,-0.120187506,-0.8175074,-1.4071912,0.7702925,1.0,0.08374,
00000000000000001497_0,-0.16151194,-0.6915879,-0.00219036,0.032036465,-0.661296,-0.20408897,-0.8175074,-1.2788081,0.9193791,1.0,0.08651129,
00000000000000001499_0,-0.16151194,-0.6915879,-0.00219036,0.032036465,-0.661296,-0.20408897,-0.8175074,-1.2788081,0.9193791,1.0,0.08651129,
000000000000000014a2_0,-0.21601631,-0.62023157,-0.042456783,0.032036465,-0.37336713,-0.47422394,-0.8033204,-1.0220419,0.9858234,1.0,0.049098987,
000000000000000014b1_0,-0.25150213,-0.62121564,-0.082723215,0.04153785,-0.20068638,-0.5805449,-0.7919708,-0.63603926,1.1183813,1.0,0.020000529,
000000000000000014b8_0,-0.12533031,-0.86727256,-0.042456783,0.032036465,-0.5843363,-0.45441777,-0.83169436,-1.1499983,0.8694631,1.0,0.108681545,
000000000000000006fa_0,0.21630767,-0.72062266,-1.2101833,0.69713104,-0.93008065,-0.1846954,-0.4997191,-0.3152942,0.60401654,1.0,-0.24188559,
00000000000000000719_0,0.21630767,-0.72062266,-1.2101833,0.69713104,-0.93008065,-0.1846954,-0.4997191,-0.3152942,0.60401654,1.0,-0.24188559,
00000000000000000738_0,0.21630767,-0.72062266,-1.2101833,0.69713104,-0.93008065,-0.1846954,-0.4997191,-0.3152942,0.60401654,1.0,-0.24188559,
00000000000000000757_0,0.21630767,-0.72062266,-1.2101833,0.69713104,-0.93008065,-0.1846954,-0.4997191,-0.3152942,0.60401654,1.0,-0.24188559,
00000000000000000776_0,0.21630767,-0.72062266,-1.2101833,0.69713104,-0.93008065,-0.1846954,-0.4997191,-0.3152942,0.60401654,1.0,-0.24188559,
0000000000000000172a_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
0000000000000000172b_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
0000000000000000172c_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
0000000000000000172d_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
0000000000000000172e_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
0000000000000000172f_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
00000000000000001730_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
00000000000000001731_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
00000000000000001732_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
00000000000000001733_0,-1.374524,0.034771938,1.0044702,1.0391799,0.33611736,-1.1697804,0.41108486,1.9520983,-0.30769092,1.0,1.1783963,
00000000000000000e92_0,0.48627824,-0.39828837,-0.32432178,-0.31001204,-0.065911114,0.64661634,-1.3197263,-0.10118038,-0.026046837,1.0,-0.6797481,
00000000000000001747_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
00000000000000001748_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
00000000000000001749_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
0000000000000000174a_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
0000000000000000174b_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
0000000000000000174c_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
0000000000000000174d_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
0000000000000000174e_0,0.078771114,-0.50064784,-1.0491174,0.8016462,-1.275825,-0.10010625,-0.53660524,-0.37927243,-0.075631894,2.0,-0.24742815,
00000000000000001740_0,0.08712072,-0.32791594,-1.0491174,0.8016462,-0.9878962,-0.18950932,-0.53660524,0.005876853,0.22287141,2.0,-0.23634301,
00000000000000001741_0,0.08712072,-0.32791594,-1.0491174,0.8016462,-0.9878962,-0.18950932,-0.53660524,0.005876853,0.22287141,2.0,-0.23634301,
00000000000000001742_0,0.08712072,-0.32791594,-1.0491174,0.8016462,-0.9878962,-0.18950932,-0.53660524,0.005876853,0.22287141,2.0,-0.23634301,
00000000000000001743_0,0.08712072,-0.32791594,-1.0491174,0.8016462,-0.9878962,-0.18950932,-0.53660524,0.005876853,0.22287141,2.0,-0.23634301,
000000000000000006ee_0,0.034007963,-0.76983404,-1.1296504,0.8016462,-1.275825,-0.38138223,-0.53944266,-0.37927243,-0.2746341,2.0,-0.29176864,
0000000000000000070d_0,0.034007963,-0.76983404,-1.1296504,0.8016462,-1.275825,-0.38138223,-0.53944266,-0.37927243,-0.2746341,2.0,-0.29176864,
0000000000000000072c_0,0.034007963,-0.76983404,-1.1296504,0.8016462,-1.275825,-0.38138223,-0.53944266,-0.37927243,-0.2746341,2.0,-0.29176864,
0000000000000000074b_0,0.034007963,-0.76983404,-1.1296504,0.8016462,-1.275825,-0.38138223,-0.53944266,-0.37927243,-0.2746341,2.0,-0.29176864,
0000000000000000076a_0,0.034007963,-0.76983404,-1.1296504,0.8016462,-1.275825,-0.38138223,-0.53944266,-0.37927243,-0.2746341,2.0,-0.29176864,
00000000000000001f78_0,0.10451573,-0.72259116,-0.8880518,0.43109328,-0.35422292,0.2744241,-0.19044296,0.220418,-0.15860476,2.0,-0.38599223,
00000000000000001f66_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f67_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f68_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f69_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6a_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6b_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6c_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6d_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6e_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f6f_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f70_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f71_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f72_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f73_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f74_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f75_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f76_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f77_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001f79_0,0.10938633,-0.77180254,-0.8880518,0.43109328,-0.2967903,0.07952527,-0.19044296,0.11421353,-0.2914931,2.0,-0.37629274,
00000000000000001445_0,-0.027454404,-0.07939862,-0.16325606,0.9061609,-1.3910732,-0.20298858,-0.45999557,-1.2779553,0.91970974,2.0,-0.021568697,
0000000000000000143b_0,-0.022351868,-0.12910213,-0.12298964,0.9061609,-1.3910732,0.06467062,-0.46567035,-1.2775286,1.0687959,2.0,-0.013254851,
000000000000000007f6_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007f7_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007f8_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007f9_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007fa_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007fb_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007fc_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007fd_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007fe_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
000000000000000007ff_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000800_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000801_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000802_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000803_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000804_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000805_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000806_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000807_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000808_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000809_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080a_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080b_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080c_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080d_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080e_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000080f_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000810_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000811_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000812_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000813_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000814_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000815_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000816_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000817_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000818_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000819_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081a_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081b_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081c_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081d_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081e_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000081f_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000820_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000821_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000822_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000823_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000824_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000825_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000826_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000827_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000828_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
00000000000000000829_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000082a_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
0000000000000000082b_0,0.25643215,0.022468958,-0.9283182,0.6306215,-0.44994393,-0.28001288,-0.32663795,-0.82840055,1.5659708,2.0,-0.11024971,
